Date,AAPL,AMZN,GOOG,MSFT
2021-11-30,162.0605926513672,175.35350036621094,141.48379516601562,320.4719543457031
2021-12-01,161.54098510742188,172.18600463867188,140.6554718017578,319.9775695800781
2021-12-02,160.55076599121094,171.8679962158203,142.79928588867188,319.4056091308594
2021-12-03,158.66839599609375,169.489501953125,141.55181884765625,313.1239318847656
2021-12-06,162.08021545410156,171.36849975585938,142.81915283203125,316.2066345214844
2021-12-07,167.8253631591797,176.1645050048828,147.03033447265625,324.66937255859375
2021-12-08,171.64895629882812,176.1580047607422,147.70968627929688,324.71783447265625
2021-12-09,171.13912963867188,174.17100524902344,147.099365234375,322.90509033203125
2021-12-10,175.9333038330078,172.21200561523438,147.6645050048828,332.05615234375
2021-12-13,172.2960205078125,169.5675048828125,145.7073974609375,329.01220703125
2021-12-14,170.91363525390625,169.0915069580078,143.98519897460938,318.29071044921875
2021-12-15,175.78622436523438,173.31500244140625,146.36688232421875,324.40765380859375
2021-12-16,168.88418579101562,168.87100219726562,143.85406494140625,314.95611572265625
2021-12-17,167.7861328125,170.0175018310547,141.8323974609375,313.8897399902344
2021-12-20,166.42340087890625,167.07899475097656,141.4336395263672,310.1187744140625
2021-12-21,169.59988403320312,170.41700744628906,143.24026489257812,317.27294921875
2021-12-22,172.1979522705078,171.03700256347656,145.9502410888672,323.0020446777344
2021-12-23,172.82540893554688,171.06849670410156,146.14239501953125,324.44647216796875
2021-12-27,176.7960968017578,169.66949462890625,147.05764770507812,331.9688720703125
2021-12-28,175.7764434814453,170.66099548339844,145.45263671875,330.80560302734375
2021-12-29,175.8646697998047,169.2010040283203,145.50875854492188,331.4842529296875
2021-12-30,174.7078094482422,168.64450073242188,145.01016235351562,328.9347229003906
2021-12-31,174.09014892578125,166.7169952392578,143.69613647460938,326.026611328125
2022-01-03,178.44309997558594,170.4044952392578,144.08847045898438,324.50457763671875
2022-01-04,176.1783905029297,167.52200317382812,143.4349365234375,318.9403076171875
2022-01-05,171.49209594726562,164.35699462890625,136.7178955078125,306.6968078613281
2022-01-06,168.62928771972656,163.25399780273438,136.6160888671875,304.2733154296875
2022-01-07,168.79595947265625,162.5540008544922,136.0733184814453,304.42840576171875
2022-01-10,168.81561279296875,161.48599243164062,137.6321563720703,304.6514587402344
2022-01-11,171.64895629882812,165.36199951171875,139.0658416748047,305.3396911621094
2022-01-12,172.0901336669922,165.20700073242188,140.6852569580078,308.5289611816406
2022-01-13,168.81561279296875,161.21400451660156,138.18536376953125,295.4712829589844
2022-01-14,169.67835998535156,162.13800048828125,138.83641052246094,300.7059631347656
2022-01-18,166.47242736816406,158.91749572753906,135.36416625976562,293.3871154785156
2022-01-19,162.97238159179688,156.2989959716797,134.72999572753906,294.04620361328125
2022-01-20,161.28611755371094,151.66749572753906,132.59909057617188,292.3691711425781
2022-01-21,159.22723388671875,142.64300537109375,129.2078094482422,286.9697570800781
2022-01-24,158.45266723632812,144.54400634765625,129.4858856201172,287.2992858886719
2022-01-25,156.6487579345703,139.98599243164062,125.87411499023438,279.66046142578125
2022-01-26,156.56053161621094,138.87249755859375,128.36160278320312,287.62890625
2022-01-27,156.09974670410156,139.6374969482422,128.243408203125,290.66302490234375
2022-01-28,166.9920196533203,143.97799682617188,132.38357543945312,298.82537841796875
2022-01-31,171.35479736328125,149.57350158691406,134.77618408203125,301.4620666503906
2022-02-01,171.1881561279297,151.19349670410156,136.94137573242188,299.3100280761719
2022-02-02,172.39404296875,150.6125030517578,147.03033447265625,303.86614990234375
2022-02-03,169.51165771484375,138.8455047607422,141.6809539794922,292.0298767089844
2022-02-04,169.22698974609375,157.63949584960938,142.04396057128906,296.5763854980469
2022-02-07,168.51036071777344,157.9355010986328,137.99368286132812,291.73907470703125
2022-02-08,171.6221923828125,161.4134979248047,138.26678466796875,295.238525390625
2022-02-09,173.0456085205078,161.1894989013672,140.4915771484375,301.6850891113281
2022-02-10,168.9619140625,159.0034942626953,137.66046142578125,293.1252746582031
2022-02-11,165.54580688476562,153.2935028076172,133.21835327148438,286.010009765625
2022-02-14,165.7813720703125,155.16700744628906,134.38040161132812,285.97119140625
